Step, Total affected keys, Total marked keys, Relinearize keys, Relinearize affected keys, New factors affected keys, Depth
690, 2, 2, 0, 0, 2, 1
691, 2, 2, 0, 0, 2, 1
692, 2, 2, 0, 0, 2, 1
693, 2, 2, 0, 0, 2, 1
694, 2, 2, 0, 0, 2, 1
695, 2, 2, 0, 0, 2, 1
696, 2, 2, 0, 0, 2, 1
697, 2, 2, 0, 0, 2, 1
698, 2, 2, 0, 0, 2, 1
699, 2, 2, 0, 0, 2, 1
700, 2, 2, 0, 0, 2, 1
701, 2, 2, 0, 0, 2, 1
702, 2, 2, 0, 0, 2, 1
703, 2, 2, 0, 0, 2, 1
704, 2, 2, 0, 0, 2, 1
705, 3, 2, 0, 0, 2, 1
706, 2, 2, 0, 0, 2, 1
707, 2, 2, 0, 0, 2, 1
708, 2, 2, 0, 0, 2, 1
709, 2, 2, 0, 0, 2, 1
710, 2, 2, 0, 0, 2, 1
711, 2, 2, 0, 0, 2, 1
712, 2, 2, 0, 0, 2, 1
713, 2, 2, 0, 0, 2, 1
714, 2, 2, 0, 0, 2, 1
715, 2, 2, 0, 0, 2, 1
716, 2, 2, 0, 0, 2, 1
717, 2, 2, 0, 0, 2, 1
718, 2, 2, 0, 0, 2, 1
719, 2, 2, 0, 0, 2, 1
720, 2, 2, 0, 0, 2, 1
721, 2, 2, 0, 0, 2, 1
722, 2, 2, 0, 0, 2, 1
723, 2, 2, 0, 0, 2, 1
724, 2, 2, 0, 0, 2, 1
725, 2, 2, 0, 0, 2, 1
726, 2, 2, 0, 0, 2, 1
727, 2, 2, 0, 0, 2, 1
728, 2, 2, 0, 0, 2, 1
729, 20, 3, 0, 0, 3, 19
730, 22, 21, 16, 18, 5, 21
731, 23, 23, 19, 22, 5, 21
732, 22, 14, 8, 10, 5, 21
733, 22, 5, 0, 0, 5, 21
734, 22, 5, 0, 0, 5, 21
735, 23, 5, 0, 0, 5, 21
736, 6, 3, 0, 0, 3, 21
737, 2, 2, 0, 0, 2, 1
738, 2, 2, 0, 0, 2, 1
739, 26, 3, 0, 0, 3, 39
740, 36, 14, 2, 9, 5, 41
741, 28, 9, 2, 6, 3, 41
742, 19, 8, 1, 6, 2, 1
743, 2, 2, 0, 0, 2, 1
744, 2, 2, 0, 0, 2, 1
745, 2, 2, 0, 0, 2, 1
746, 2, 2, 0, 0, 2, 1
747, 2, 2, 0, 0, 2, 1
748, 2, 2, 0, 0, 2, 1
749, 2, 2, 0, 0, 2, 1
750, 2, 2, 0, 0, 2, 1
751, 2, 2, 0, 0, 2, 1
752, 2, 2, 0, 0, 2, 1
753, 2, 2, 0, 0, 2, 1
754, 46, 3, 0, 0, 3, 59
755, 45, 30, 21, 27, 5, 61
756, 48, 39, 27, 34, 5, 61
757, 38, 20, 7, 19, 5, 61
758, 12, 5, 0, 0, 5, 61
759, 27, 14, 6, 8, 6, 61
760, 40, 25, 7, 17, 8, 61
761, 32, 10, 2, 9, 6, 61
762, 63, 44, 26, 43, 5, 21
763, 26, 8, 1, 3, 5, 21
764, 50, 26, 10, 21, 5, 21
765, 62, 28, 9, 23, 5, 21
766, 26, 8, 3, 7, 5, 21
767, 26, 5, 0, 0, 5, 21
768, 59, 37, 14, 32, 5, 21
769, 55, 21, 10, 16, 5, 21
770, 26, 5, 0, 0, 5, 21
771, 61, 44, 26, 42, 5, 21
772, 26, 5, 0, 0, 5, 21
773, 26, 5, 0, 0, 5, 21
774, 64, 52, 23, 49, 6, 79
775, 51, 30, 15, 24, 8, 81
776, 70, 53, 19, 52, 8, 81
777, 48, 22, 7, 17, 8, 81
778, 33, 11, 1, 8, 8, 81
779, 32, 9, 0, 0, 9, 81
780, 40, 11, 0, 0, 11, 81
781, 69, 27, 8, 18, 9, 81
782, 63, 26, 14, 18, 8, 41
783, 82, 27, 12, 19, 8, 41
784, 46, 8, 0, 0, 8, 41
785, 66, 28, 7, 23, 8, 41
786, 43, 8, 0, 0, 8, 41
787, 44, 8, 0, 0, 8, 41
788, 45, 11, 1, 8, 8, 41
789, 42, 8, 0, 0, 8, 41
790, 41, 8, 0, 0, 8, 41
791, 40, 8, 0, 0, 8, 41
792, 41, 11, 1, 8, 8, 41
793, 38, 8, 0, 0, 8, 41
794, 83, 46, 11, 37, 9, 99
795, 71, 37, 9, 32, 11, 101
796, 39, 11, 0, 0, 11, 101
797, 40, 11, 0, 0, 11, 101
798, 40, 11, 0, 0, 11, 101
799, 58, 22, 6, 10, 12, 101
800, 53, 20, 1, 9, 14, 101
801, 35, 21, 1, 9, 12, 101
802, 36, 11, 0, 0, 11, 61
803, 37, 11, 0, 0, 11, 61
804, 38, 15, 1, 11, 11, 61
805, 62, 15, 1, 11, 11, 61
806, 63, 15, 1, 11, 11, 61
807, 64, 11, 0, 0, 11, 61
808, 63, 11, 0, 0, 11, 61
809, 64, 15, 1, 11, 11, 61
810, 78, 19, 4, 8, 11, 61
811, 60, 11, 0, 0, 11, 61
812, 77, 14, 1, 3, 11, 61
813, 58, 11, 0, 0, 11, 61
814, 64, 15, 1, 3, 12, 119
815, 53, 22, 2, 8, 14, 121
816, 35, 14, 0, 0, 14, 121
817, 36, 19, 1, 14, 14, 121
818, 37, 24, 1, 15, 14, 121
819, 36, 15, 0, 0, 15, 121
820, 56, 17, 0, 0, 17, 121
821, 48, 9, 0, 0, 9, 121
822, 71, 30, 20, 26, 5, 121
823, 51, 7, 2, 4, 5, 121
824, 51, 5, 0, 0, 5, 121
825, 52, 5, 0, 0, 5, 121
826, 51, 3, 0, 0, 3, 121
827, 2, 2, 0, 0, 2, 1
828, 2, 2, 0, 0, 2, 1
829, 38, 3, 0, 0, 3, 139
830, 103, 82, 12, 79, 5, 141
831, 138, 128, 77, 127, 3, 141
832, 111, 93, 13, 91, 2, 1
833, 63, 14, 1, 12, 2, 1
834, 2, 2, 0, 0, 2, 1
835, 2, 2, 0, 0, 2, 1
836, 2, 2, 0, 0, 2, 1
837, 2, 2, 0, 0, 2, 1
838, 2, 2, 0, 0, 2, 1
839, 2, 2, 0, 0, 2, 1
840, 2, 2, 0, 0, 2, 1
841, 2, 2, 0, 0, 2, 1
842, 2, 2, 0, 0, 2, 1
843, 2, 2, 0, 0, 2, 1
844, 21, 4, 0, 0, 4, 139
845, 142, 120, 54, 119, 8, 141
846, 42, 14, 6, 8, 6, 141
847, 47, 13, 4, 8, 5, 21
848, 22, 5, 0, 0, 5, 21
849, 158, 133, 78, 127, 6, 159
850, 162, 155, 121, 151, 8, 161
851, 91, 35, 27, 29, 6, 161
852, 42, 9, 1, 4, 5, 21
853, 115, 45, 28, 40, 5, 21
854, 22, 5, 0, 0, 5, 21
855, 124, 66, 29, 61, 5, 21
856, 46, 8, 1, 3, 5, 21
857, 30, 9, 1, 6, 5, 21
858, 29, 5, 0, 0, 5, 21
859, 34, 11, 1, 6, 5, 21
860, 31, 7, 1, 5, 5, 21
861, 46, 25, 10, 22, 5, 21
862, 33, 15, 5, 12, 5, 21
863, 30, 5, 0, 0, 5, 21
864, 89, 31, 8, 24, 7, 159
865, 108, 35, 8, 24, 11, 161
866, 146, 89, 55, 80, 9, 161
867, 102, 53, 6, 45, 8, 41
868, 50, 23, 4, 15, 8, 41
869, 164, 136, 82, 127, 9, 179
870, 77, 25, 4, 14, 11, 181
871, 151, 94, 66, 91, 7, 181
872, 58, 5, 1, 4, 5, 181
873, 87, 29, 4, 24, 5, 181
874, 67, 18, 1, 9, 9, 181
875, 70, 17, 0, 0, 17, 181
876, 103, 37, 9, 30, 7, 181
877, 2, 2, 0, 0, 2, 1
878, 2, 2, 0, 0, 2, 1
879, 2, 2, 0, 0, 2, 1
880, 2, 2, 0, 0, 2, 1
881, 2, 2, 0, 0, 2, 1
882, 2, 2, 0, 0, 2, 1
883, 2, 2, 0, 0, 2, 1
884, 76, 3, 0, 0, 3, 199
885, 202, 201, 196, 198, 5, 201
886, 98, 60, 43, 59, 5, 201
887, 182, 150, 117, 149, 5, 201
888, 186, 156, 134, 154, 5, 201
889, 141, 64, 35, 56, 8, 201
890, 163, 112, 79, 98, 14, 201
891, 57, 10, 0, 0, 10, 201
892, 58, 8, 0, 0, 8, 61
893, 82, 18, 8, 12, 8, 61
894, 58, 8, 0, 0, 8, 61
895, 59, 8, 0, 0, 8, 61
896, 58, 8, 0, 0, 8, 61
897, 80, 11, 1, 8, 8, 61
898, 71, 8, 0, 0, 8, 61
899, 72, 8, 0, 0, 8, 61
900, 72, 8, 0, 0, 8, 61
901, 72, 8, 0, 0, 8, 61
902, 72, 8, 0, 0, 8, 61
903, 84, 17, 1, 9, 8, 61
904, 72, 10, 0, 0, 10, 199
905, 87, 14, 0, 0, 14, 201
906, 78, 12, 0, 0, 12, 201
907, 79, 11, 0, 0, 11, 81
908, 80, 11, 0, 0, 11, 81
909, 83, 13, 0, 0, 13, 219
910, 104, 23, 2, 6, 17, 221
911, 77, 13, 0, 0, 13, 221
912, 99, 20, 1, 9, 11, 81
913, 79, 11, 0, 0, 11, 81
914, 78, 11, 0, 0, 11, 81
915, 50, 15, 1, 11, 11, 81
916, 12, 5, 0, 0, 5, 81
917, 2, 2, 0, 0, 2, 1
918, 2, 2, 0, 0, 2, 1
919, 61, 3, 0, 0, 3, 239
920, 235, 229, 219, 226, 5, 241
921, 239, 234, 220, 233, 3, 241
922, 2, 2, 0, 0, 2, 1
923, 2, 2, 0, 0, 2, 1
924, 2, 2, 0, 0, 2, 1
925, 2, 2, 0, 0, 2, 1
926, 2, 2, 0, 0, 2, 1
927, 2, 2, 0, 0, 2, 1
928, 2, 2, 0, 0, 2, 1
929, 22, 3, 0, 0, 3, 259
930, 247, 213, 199, 210, 5, 261
931, 262, 259, 254, 258, 3, 261
932, 2, 2, 0, 0, 2, 1
933, 2, 2, 0, 0, 2, 1
934, 2, 2, 0, 0, 2, 1
935, 2, 2, 0, 0, 2, 1
936, 2, 2, 0, 0, 2, 1
937, 2, 2, 0, 0, 2, 1
938, 2, 2, 0, 0, 2, 1
939, 2, 2, 0, 0, 2, 1
940, 2, 2, 0, 0, 2, 1
941, 2, 2, 0, 0, 2, 1
942, 2, 2, 0, 0, 2, 1
943, 2, 2, 0, 0, 2, 1
944, 2, 2, 0, 0, 2, 1
945, 2, 2, 0, 0, 2, 1
946, 2, 2, 0, 0, 2, 1
947, 2, 2, 0, 0, 2, 1
948, 2, 2, 0, 0, 2, 1
949, 2, 2, 0, 0, 2, 1
950, 3, 2, 0, 0, 2, 1
951, 2, 2, 0, 0, 2, 1
952, 2, 2, 0, 0, 2, 1
953, 2, 2, 0, 0, 2, 1
954, 19, 3, 0, 0, 3, 19
955, 22, 19, 14, 16, 5, 21
956, 21, 3, 0, 0, 3, 21
957, 2, 2, 0, 0, 2, 1
958, 2, 2, 0, 0, 2, 1
959, 2, 2, 0, 0, 2, 1
960, 2, 2, 0, 0, 2, 1
961, 2, 2, 0, 0, 2, 1
962, 2, 2, 0, 0, 2, 1
963, 2, 2, 0, 0, 2, 1
964, 2, 2, 0, 0, 2, 1
965, 2, 2, 0, 0, 2, 1
966, 2, 2, 0, 0, 2, 1
967, 2, 2, 0, 0, 2, 1
968, 2, 2, 0, 0, 2, 1
969, 20, 3, 0, 0, 3, 19
970, 33, 21, 14, 18, 5, 21
971, 22, 5, 0, 0, 5, 21
972, 25, 9, 3, 7, 5, 21
973, 26, 13, 3, 10, 5, 21
974, 40, 26, 14, 23, 6, 39
975, 42, 32, 12, 26, 8, 41
976, 41, 11, 3, 5, 6, 41
977, 41, 5, 0, 0, 5, 41
978, 43, 13, 2, 10, 5, 41
979, 41, 5, 0, 0, 5, 41
980, 29, 5, 0, 0, 5, 41
981, 30, 5, 0, 0, 5, 41
982, 31, 5, 1, 4, 5, 41
983, 32, 9, 1, 6, 5, 41
984, 32, 8, 3, 7, 5, 41
985, 31, 5, 0, 0, 5, 41
986, 35, 11, 2, 8, 3, 41
987, 2, 2, 0, 0, 2, 1
988, 2, 2, 0, 0, 2, 1
989, 2, 2, 0, 0, 2, 1
990, 2, 2, 0, 0, 2, 1
991, 2, 2, 0, 0, 2, 1
992, 2, 2, 0, 0, 2, 1
993, 2, 2, 0, 0, 2, 1
994, 2, 2, 0, 0, 2, 1
995, 2, 2, 0, 0, 2, 1
996, 2, 2, 0, 0, 2, 1
997, 2, 2, 0, 0, 2, 1
998, 2, 2, 0, 0, 2, 1
999, 24, 4, 0, 0, 4, 59
1000, 49, 11, 3, 6, 8, 61
1001, 50, 11, 1, 8, 8, 61
1002, 51, 12, 2, 11, 8, 61
1003, 51, 8, 1, 7, 8, 61
1004, 51, 8, 0, 0, 8, 61
1005, 51, 8, 0, 0, 8, 61
1006, 51, 6, 0, 0, 6, 61
1007, 55, 17, 2, 15, 5, 21
1008, 22, 5, 0, 0, 5, 21
1009, 23, 7, 1, 5, 5, 21
1010, 24, 5, 0, 0, 5, 21
1011, 25, 5, 0, 0, 5, 21
1012, 26, 5, 0, 0, 5, 21
1013, 27, 11, 1, 6, 5, 21
1014, 26, 5, 0, 0, 5, 21
1015, 26, 5, 0, 0, 5, 21
1016, 26, 5, 0, 0, 5, 21
1017, 26, 5, 0, 0, 5, 21
1018, 29, 11, 1, 6, 5, 21
1019, 39, 11, 1, 6, 7, 79
1020, 62, 13, 1, 7, 11, 81
1021, 62, 11, 0, 0, 11, 81
1022, 63, 20, 1, 9, 11, 81
1023, 63, 11, 0, 0, 11, 81
1024, 63, 11, 0, 0, 11, 81
1025, 63, 11, 0, 0, 11, 81
1026, 63, 9, 0, 0, 9, 81
1027, 34, 8, 0, 0, 8, 41
1028, 26, 10, 1, 6, 8, 41
1029, 25, 8, 0, 0, 8, 41
1030, 44, 8, 0, 0, 8, 41
1031, 26, 4, 0, 0, 4, 41
1032, 2, 2, 0, 0, 2, 1
1033, 2, 2, 0, 0, 2, 1
1034, 2, 2, 0, 0, 2, 1
1035, 2, 2, 0, 0, 2, 1
1036, 2, 2, 0, 0, 2, 1
1037, 2, 2, 0, 0, 2, 1
1038, 2, 2, 0, 0, 2, 1
1039, 2, 2, 0, 0, 2, 1
1040, 3, 2, 0, 0, 2, 1
1041, 2, 2, 0, 0, 2, 1
1042, 2, 2, 0, 0, 2, 1
1043, 2, 2, 0, 0, 2, 1
1044, 2, 2, 0, 0, 2, 1
1045, 2, 2, 0, 0, 2, 1
1046, 2, 2, 0, 0, 2, 1
1047, 2, 2, 0, 0, 2, 1
1048, 2, 2, 0, 0, 2, 1
1049, 43, 5, 0, 0, 5, 59
1050, 64, 27, 16, 20, 11, 61
1051, 64, 12, 1, 3, 9, 61
1052, 65, 8, 0, 0, 8, 61
1053, 65, 8, 0, 0, 8, 61
1054, 65, 11, 1, 3, 8, 61
1055, 65, 13, 3, 5, 8, 61
1056, 65, 8, 0, 0, 8, 61
1057, 71, 28, 5, 20, 8, 61
1058, 69, 20, 2, 17, 8, 61
1059, 76, 10, 0, 0, 10, 119
1060, 100, 14, 0, 0, 14, 121
1061, 101, 14, 0, 0, 14, 121
1062, 102, 14, 0, 0, 14, 121
1063, 102, 14, 0, 0, 14, 121
1064, 102, 14, 0, 0, 14, 121
1065, 102, 14, 0, 0, 14, 121
1066, 102, 12, 0, 0, 12, 121
1067, 73, 11, 0, 0, 11, 81
1068, 65, 11, 0, 0, 11, 81
1069, 64, 12, 0, 0, 12, 81
1070, 67, 14, 0, 0, 14, 81
1071, 68, 18, 1, 14, 12, 81
1072, 67, 11, 0, 0, 11, 81
1073, 67, 11, 0, 0, 11, 81
1074, 67, 11, 0, 0, 11, 81
1075, 69, 19, 1, 12, 11, 81
1076, 67, 5, 0, 0, 5, 81
1077, 2, 2, 0, 0, 2, 1
1078, 2, 2, 0, 0, 2, 1
1079, 2, 2, 0, 0, 2, 1
1080, 2, 2, 0, 0, 2, 1
1081, 2, 2, 0, 0, 2, 1
1082, 2, 2, 0, 0, 2, 1
1083, 2, 2, 0, 0, 2, 1
1084, 64, 3, 0, 0, 3, 39
1085, 43, 5, 0, 0, 5, 41
1086, 5, 5, 1, 4, 3, 41
1087, 2, 2, 0, 0, 2, 1
1088, 2, 2, 0, 0, 2, 1
1089, 2, 2, 0, 0, 2, 1
1090, 2, 2, 0, 0, 2, 1
1091, 2, 2, 0, 0, 2, 1
1092, 2, 2, 0, 0, 2, 1
1093, 2, 2, 0, 0, 2, 1
1094, 2, 2, 0, 0, 2, 1
1095, 2, 2, 0, 0, 2, 1
1096, 2, 2, 0, 0, 2, 1
1097, 2, 2, 0, 0, 2, 1
1098, 2, 2, 0, 0, 2, 1
1099, 2, 2, 0, 0, 2, 1
1100, 2, 2, 0, 0, 2, 1
1101, 2, 2, 0, 0, 2, 1
1102, 2, 2, 0, 0, 2, 1
1103, 2, 2, 0, 0, 2, 1
1104, 2, 2, 0, 0, 2, 1
1105, 2, 2, 0, 0, 2, 1
1106, 2, 2, 0, 0, 2, 1
1107, 2, 2, 0, 0, 2, 1
1108, 2, 2, 0, 0, 2, 1
1109, 2, 2, 0, 0, 2, 1
1110, 2, 2, 0, 0, 2, 1
1111, 2, 2, 0, 0, 2, 1
1112, 2, 2, 0, 0, 2, 1
1113, 2, 2, 0, 0, 2, 1
1114, 20, 3, 0, 0, 3, 19
1115, 22, 10, 5, 7, 5, 21
1116, 22, 5, 0, 0, 5, 21
1117, 23, 5, 0, 0, 5, 21
1118, 23, 16, 10, 15, 5, 21
1119, 23, 9, 2, 4, 5, 21
1120, 23, 5, 0, 0, 5, 21
1121, 23, 5, 0, 0, 5, 21
1122, 23, 5, 0, 0, 5, 21
1123, 23, 5, 0, 0, 5, 21
1124, 23, 9, 5, 8, 5, 21
1125, 23, 5, 0, 0, 5, 21
1126, 23, 8, 1, 3, 5, 21
1127, 23, 5, 0, 0, 5, 21
1128, 24, 7, 1, 5, 5, 21
1129, 23, 5, 0, 0, 5, 21
1130, 31, 17, 4, 15, 5, 21
1131, 33, 25, 9, 20, 5, 21
1132, 30, 17, 4, 15, 5, 21
1133, 23, 5, 0, 0, 5, 21
1134, 24, 8, 1, 5, 6, 39
1135, 42, 26, 7, 25, 8, 41
1136, 42, 8, 0, 0, 8, 41
1137, 43, 11, 2, 10, 8, 41
1138, 43, 12, 2, 8, 8, 41
1139, 44, 23, 11, 22, 8, 41
1140, 43, 16, 4, 15, 8, 41
1141, 43, 18, 2, 12, 8, 41
1142, 43, 8, 0, 0, 8, 41
1143, 43, 8, 0, 0, 8, 41
1144, 44, 11, 1, 8, 8, 41
1145, 45, 8, 0, 0, 8, 41
1146, 46, 8, 0, 0, 8, 41
1147, 47, 11, 1, 8, 8, 41
1148, 46, 8, 0, 0, 8, 41
1149, 45, 8, 0, 0, 8, 41
1150, 50, 17, 3, 12, 8, 41
1151, 43, 4, 0, 0, 4, 41
1152, 2, 2, 0, 0, 2, 1
1153, 2, 2, 0, 0, 2, 1
1154, 2, 2, 0, 0, 2, 1
1155, 2, 2, 0, 0, 2, 1
1156, 2, 2, 0, 0, 2, 1
1157, 2, 2, 0, 0, 2, 1
1158, 2, 2, 0, 0, 2, 1
1159, 197, 5, 0, 0, 5, 319
1160, 258, 192, 125, 185, 11, 321
1161, 7, 5, 0, 0, 5, 321
1162, 8, 6, 1, 5, 2, 1
1163, 2, 2, 0, 0, 2, 1
1164, 2, 2, 0, 0, 2, 1
1165, 2, 2, 0, 0, 2, 1
1166, 2, 2, 0, 0, 2, 1
1167, 2, 2, 0, 0, 2, 1
1168, 2, 2, 0, 0, 2, 1
1169, 112, 5, 0, 0, 5, 59
1170, 316, 252, 239, 251, 11, 61
1171, 179, 54, 17, 47, 7, 61
1172, 57, 5, 0, 0, 5, 21
1173, 82, 19, 7, 17, 5, 21
1174, 208, 92, 63, 91, 5, 21
1175, 134, 24, 4, 20, 5, 21
1176, 65, 15, 3, 10, 5, 21
1177, 199, 74, 35, 71, 5, 21
1178, 124, 44, 12, 41, 5, 21
1179, 250, 149, 104, 148, 8, 339
1180, 239, 91, 57, 83, 14, 341
1181, 125, 41, 11, 33, 8, 341
1182, 65, 5, 0, 0, 5, 21
1183, 304, 198, 156, 197, 5, 21
1184, 259, 152, 109, 149, 5, 21
1185, 233, 110, 43, 109, 5, 21
1186, 77, 10, 2, 8, 5, 21
1187, 88, 25, 13, 22, 5, 21
1188, 57, 5, 0, 0, 5, 21
1189, 57, 8, 0, 0, 8, 79
1190, 123, 14, 0, 0, 14, 81
1191, 75, 10, 0, 0, 10, 81
1192, 100, 16, 5, 8, 8, 41
1193, 106, 23, 9, 22, 8, 41
1194, 78, 11, 1, 8, 8, 41
1195, 77, 8, 0, 0, 8, 41
1196, 217, 98, 49, 90, 8, 41
1197, 77, 8, 0, 0, 8, 41
1198, 139, 41, 9, 33, 8, 41
1199, 79, 17, 2, 11, 11, 359
1200, 117, 28, 1, 11, 17, 361
1201, 110, 21, 1, 17, 13, 361
1202, 96, 23, 2, 19, 11, 361
1203, 88, 15, 1, 11, 11, 361
1204, 83, 13, 0, 0, 13, 499
1205, 112, 25, 1, 12, 17, 501
1206, 87, 9, 0, 0, 9, 501
1207, 88, 5, 0, 0, 5, 501
1208, 17, 7, 1, 4, 5, 501
1209, 16, 6, 0, 0, 6, 501
1210, 28, 10, 1, 6, 8, 501
1211, 25, 8, 0, 0, 8, 501
1212, 26, 8, 0, 0, 8, 501
1213, 25, 8, 0, 0, 8, 501
1214, 24, 8, 0, 0, 8, 501
1215, 35, 8, 0, 0, 8, 501
1216, 35, 11, 1, 5, 6, 501
1217, 33, 5, 0, 0, 5, 501
1218, 33, 5, 0, 0, 5, 501
1219, 33, 5, 0, 0, 5, 501
1220, 33, 5, 0, 0, 5, 501
1221, 33, 3, 0, 0, 3, 501
1222, 2, 2, 0, 0, 2, 1
1223, 2, 2, 0, 0, 2, 1
1224, 2, 2, 0, 0, 2, 1
1225, 2, 2, 0, 0, 2, 1
1226, 2, 2, 0, 0, 2, 1
1227, 2, 2, 0, 0, 2, 1
1228, 2, 2, 0, 0, 2, 1
1229, 2, 2, 0, 0, 2, 1
1230, 2, 2, 0, 0, 2, 1
1231, 2, 2, 0, 0, 2, 1
1232, 2, 2, 0, 0, 2, 1
1233, 2, 2, 0, 0, 2, 1
1234, 2, 2, 0, 0, 2, 1
1235, 2, 2, 0, 0, 2, 1
1236, 2, 2, 0, 0, 2, 1
1237, 2, 2, 0, 0, 2, 1
1238, 3, 2, 0, 0, 2, 1
1239, 2, 2, 0, 0, 2, 1
1240, 2, 2, 0, 0, 2, 1
1241, 2, 2, 0, 0, 2, 1
1242, 2, 2, 0, 0, 2, 1
1243, 2, 2, 0, 0, 2, 1
1244, 75, 6, 0, 0, 6, 499
1245, 129, 52, 25, 43, 14, 501
1246, 8, 6, 0, 0, 6, 501
1247, 2, 2, 0, 0, 2, 1
1248, 2, 2, 0, 0, 2, 1
1249, 66, 3, 0, 0, 3, 19
1250, 72, 16, 12, 15, 5, 21
1251, 75, 13, 4, 8, 5, 21
1252, 53, 8, 1, 3, 5, 21
1253, 52, 5, 0, 0, 5, 21
1254, 52, 5, 0, 0, 5, 21
1255, 52, 5, 0, 0, 5, 21
1256, 52, 3, 0, 0, 3, 21
1257, 2, 2, 0, 0, 2, 1
1258, 2, 2, 0, 0, 2, 1
1259, 2, 2, 0, 0, 2, 1
1260, 2, 2, 0, 0, 2, 1
1261, 2, 2, 0, 0, 2, 1
1262, 2, 2, 0, 0, 2, 1
1263, 2, 2, 0, 0, 2, 1
1264, 2, 2, 0, 0, 2, 1
1265, 2, 2, 0, 0, 2, 1
1266, 2, 2, 0, 0, 2, 1
1267, 2, 2, 0, 0, 2, 1
1268, 2, 2, 0, 0, 2, 1
1269, 2, 2, 0, 0, 2, 1
1270, 2, 2, 0, 0, 2, 1
1271, 2, 2, 0, 0, 2, 1
1272, 2, 2, 0, 0, 2, 1
1273, 2, 2, 0, 0, 2, 1
1274, 2, 2, 0, 0, 2, 1
1275, 2, 2, 0, 0, 2, 1
1276, 2, 2, 0, 0, 2, 1
1277, 2, 2, 0, 0, 2, 1
1278, 2, 2, 0, 0, 2, 1
1279, 2, 2, 0, 0, 2, 1
1280, 2, 2, 0, 0, 2, 1
1281, 2, 2, 0, 0, 2, 1
1282, 2, 2, 0, 0, 2, 1
1283, 2, 2, 0, 0, 2, 1
1284, 2, 2, 0, 0, 2, 1
1285, 2, 2, 0, 0, 2, 1
1286, 2, 2, 0, 0, 2, 1
1287, 3, 2, 0, 0, 2, 1
1288, 2, 2, 0, 0, 2, 1
1289, 19, 3, 0, 0, 3, 19
1290, 21, 7, 2, 4, 5, 21
1291, 21, 5, 0, 0, 5, 21
1292, 21, 13, 9, 12, 5, 21
1293, 22, 14, 6, 10, 5, 21
1294, 21, 8, 2, 7, 5, 21
1295, 21, 5, 0, 0, 5, 21
1296, 22, 13, 6, 8, 5, 21
1297, 21, 5, 0, 0, 5, 21
1298, 22, 7, 1, 5, 5, 21
1299, 22, 7, 1, 5, 5, 21
1300, 21, 5, 0, 0, 5, 21
1301, 21, 5, 0, 0, 5, 21
1302, 21, 5, 0, 0, 5, 21
1303, 21, 5, 0, 0, 5, 21
1304, 21, 5, 0, 0, 5, 21
1305, 32, 25, 8, 23, 5, 21
1306, 33, 21, 3, 18, 3, 21
1307, 2, 2, 0, 0, 2, 1
1308, 2, 2, 0, 0, 2, 1
1309, 2, 2, 0, 0, 2, 1
1310, 2, 2, 0, 0, 2, 1
1311, 2, 2, 0, 0, 2, 1
1312, 2, 2, 0, 0, 2, 1
1313, 2, 2, 0, 0, 2, 1
1314, 2, 2, 0, 0, 2, 1
1315, 2, 2, 0, 0, 2, 1
1316, 2, 2, 0, 0, 2, 1
1317, 3, 2, 0, 0, 2, 1
1318, 2, 2, 0, 0, 2, 1
1319, 2, 2, 0, 0, 2, 1
1320, 2, 2, 0, 0, 2, 1
1321, 2, 2, 0, 0, 2, 1
1322, 2, 2, 0, 0, 2, 1
1323, 2, 2, 0, 0, 2, 1
1324, 2, 2, 0, 0, 2, 1
1325, 2, 2, 0, 0, 2, 1
1326, 2, 2, 0, 0, 2, 1
1327, 2, 2, 0, 0, 2, 1
1328, 2, 2, 0, 0, 2, 1
1329, 2, 2, 0, 0, 2, 1
1330, 2, 2, 0, 0, 2, 1
1331, 2, 2, 0, 0, 2, 1
1332, 2, 2, 0, 0, 2, 1
1333, 2, 2, 0, 0, 2, 1
1334, 2, 2, 0, 0, 2, 1
1335, 2, 2, 0, 0, 2, 1
1336, 2, 2, 0, 0, 2, 1
1337, 2, 2, 0, 0, 2, 1
1338, 2, 2, 0, 0, 2, 1
1339, 2, 2, 0, 0, 2, 1
1340, 2, 2, 0, 0, 2, 1
1341, 2, 2, 0, 0, 2, 1
1342, 2, 2, 0, 0, 2, 1
1343, 2, 2, 0, 0, 2, 1
1344, 20, 3, 0, 0, 3, 19
1345, 22, 13, 8, 10, 5, 21
1346, 22, 5, 0, 0, 5, 21
1347, 23, 5, 0, 0, 5, 21
1348, 24, 5, 0, 0, 5, 21
1349, 25, 16, 11, 15, 5, 21
1350, 25, 5, 0, 0, 5, 21
1351, 25, 5, 0, 0, 5, 21
1352, 25, 8, 4, 7, 5, 21
1353, 25, 5, 0, 0, 5, 21
1354, 25, 8, 1, 3, 5, 21
1355, 25, 5, 0, 0, 5, 21
1356, 25, 5, 0, 0, 5, 21
1357, 25, 5, 0, 0, 5, 21
1358, 25, 5, 1, 4, 5, 21
1359, 26, 7, 1, 5, 5, 21
1360, 25, 5, 0, 0, 5, 21
1361, 25, 5, 0, 0, 5, 21
1362, 28, 11, 1, 6, 5, 21
1363, 27, 9, 2, 7, 5, 21
1364, 33, 22, 4, 18, 6, 39
1365, 26, 8, 0, 0, 8, 41
1366, 42, 40, 16, 36, 4, 41
1367, 2, 2, 0, 0, 2, 1
1368, 2, 2, 0, 0, 2, 1
